1 29.394 0.431722 1.146 0.17494 15.4358 0.0704606
2 51.322 0.284809 0.006 0.0149666 25.8087 0.0409217
3 229.053 1.35968 258.959 1.8701 470.205 1.64136
4 4.543 0.212699 0.057 0.15447 2.36466 0.0100363
5 2.505 0.183317 0.003 0.00458258 1.33359 0.178453
