1 0 0 0.0004995 0.0004995 0.000697 3.63593e-05
2 0.0001998 0.0003996 0.0001998 0.0003996 0.0006849 2.09115e-05
3 0 0 0.0005994 0.000489408 0.0006783 1.63832e-05
4 9.99e-05 0.0002997 0.0003996 0.000489408 0.0006778 2.44532e-05
5 0.0002997 0.000457799 0.0001998 0.0003996 0.0006926 3.55533e-05
