1 216.358 1.78063 1.207 0.065582 109.587 0.353381
2 50.993 0.0733553 0.003 0.00458258 25.5735 0.0364955
3 478.51 5.56279 0.5 0.896192 241.743 2.88717
4 2.347 0.011 0.002 0.004 1.19488 0.0180318
5 7.914 0.654052 0.001 0.003 4.16555 0.295256
