1 4.15506 0.047603 0.288818 0.0333152 4.44522 0.0276581
2 6.03278 0.0229413 0.0072001 0.00466495 6.04101 0.0217808
3 5.57675 0.174252 0.0064001 0.00542611 5.58463 0.171615
4 4.49668 0.0195521 0.0036 0.0028 4.50097 0.0188424
5 2.38815 0.196135 0.004 0.00357771 2.39252 0.197062
