1 38.4728 0.133361 0.81165 0.997886 46.2315 21.6565
2 16.1746 0.0511092 0.0040001 0.00473312 16.1881 0.0564046
3 26.336 0.358706 0.002 0.00268328 26.3507 0.365177
4 1.11407 0.00572744 0.0068001 0.00670548 1.12812 0.0176484
5 0.602837 0.00820789 0.0024 0.00195959 0.614937 0.0274884
