# Client 32/1638400
32 0.231818 0.0401855 0.19 0.043275 1.5303 0.301194
# Client 1024/51200
1024 0.043 0.0179165 0.166 0.0382623 0.655558 0.0231935
# Client 4096/12800
4096 0.027 0.011 0.178 0.0507543 0.621679 0.00526823
# Client 1048576/50
1048576 0.018 0.006 0.157 0.0322645 0.567757 0.00475729
# Client 52428800/1
52428800 0.016 0.00489898 0.169 0.0298161 0.860328 0.00204801

