# Client 32/1638400
32 3.276 0.17362 6.981 0.211492 21.0874 0.345835
# Client 1024/51200
1024 1.141 0.126131 7.194 0.167463 17.127 0.177404
# Client 4096/12800
4096 0.761 0.0739527 6.727 0.0923093 15.3662 0.0909028
# Client 1048576/50
1048576 0.118 0.0107703 5.299 0.0301496 11.2456 0.121554
# Client 52428800/1
52428800 0.11 0.00894427 5.575 0.0120416 6.38904 0.156469
